TeamID,off_true,def_true,net_true,conf_random,conf_true,off_est,def_est,net_est,games,schedule_type
61,113.64783291682151,95.39645689283007,18.25137602399144,Amer,B12,119.28449351672916,90.7967847061606,28.487708810568563,30,Random Conferences
252,117.63363800589778,99.5321886482762,18.101449357621576,MAAC,CUSA,119.07990680489172,94.98466423414655,24.09524257074517,30,Random Conferences
204,116.31226405269608,98.38232473430888,17.929939318387213,SC,ACC,119.07771482861581,98.20731570689833,20.870399121717483,32,Random Conferences
326,110.55085966245215,92.65089142061711,17.89996824183504,SB,B12,111.18654076558063,93.86602918017701,17.320511585403622,32,Random Conferences
293,112.7605774218146,95.17575429631336,17.58482312550123,NEC,Amer,105.92963984470155,101.27221393038067,4.657425914320882,32,Random Conferences
169,116.22601726276176,98.9484614015824,17.27755586117935,B12,B12,112.15902691642928,100.47154243121992,11.687484485209367,32,Random Conferences
52,112.25271283877296,94.99551268232122,17.257200156451745,Slnd,SEC,113.01484280800221,91.419452077508,21.595390730494216,32,Random Conferences
335,107.0154594133705,89.81444080137769,17.201018611992808,MVC,B10,106.36824712474943,85.25913307873529,21.10911404601414,32,Random Conferences
349,108.31824274363946,91.23196090938936,17.086281834250087,SEC,ACC,115.1512808327605,89.12874306655394,26.022537766206568,32,Random Conferences
225,112.65281393916388,96.0828471574579,16.569966781705972,Sum,B12,107.69591199077152,80.97603546355158,26.719876527219938,32,Random Conferences
232,110.12109838502744,93.62855195063123,16.49254643439619,Ivy,B10,103.67856312220324,94.74655714492454,8.932005977278706,32,Random Conferences
13,106.92910196508367,90.47175032772066,16.45735163736302,P12,SEC,114.25441071143275,84.30135802710251,29.953052684330245,32,Random Conferences
86,112.920643291436,96.9218653631818,15.9987779282542,P12,MWC,110.3138191688489,92.69132944106582,17.622489727783076,32,Random Conferences
231,114.13784355062054,98.4039129344661,15.73393061615444,A10,B12,111.48441692710844,95.41647076987311,16.067946157235326,30,Random Conferences
40,115.81659195216264,100.71051938582856,15.106072566334092,BE,B10,119.43720365956989,103.54232694708702,15.89487671248287,30,Random Conferences
23,111.4299845078254,97.21273020891933,14.21725429890607,AE,CUSA,112.16882818632023,98.97222657465109,13.196601611669138,30,Random Conferences
33,106.58732113500824,92.57090722693788,14.016413908070362,A10,SEC,107.85904565334889,93.57379464969239,14.285251003656498,30,Random Conferences
272,109.32909532914992,95.5819766734426,13.747118655707297,CAA,SEC,109.14438897964541,101.14624284484276,7.998146134802653,32,Random Conferences
239,108.16191227568808,94.83267946603304,13.329232809655023,BSky,ACC,111.52033285952022,105.46405748275477,6.056275376765456,32,Random Conferences
95,108.11565180570486,94.85760858410124,13.258043221603629,WCC,B10,107.44230697981386,98.4494971240887,8.99280985572517,32,Random Conferences
98,113.71865497724644,100.70157497649066,13.017080000755769,Amer,B10,113.35039190203537,98.39473910971343,14.955652792321942,30,Random Conferences
133,105.28192150382183,92.44378851390496,12.838132989916886,CAA,MWC,104.79869197067754,90.38933189431386,14.409360076363683,30,Random Conferences
16,113.7002525374754,100.98170723434345,12.71854530313196,Sum,B10,113.53190974697148,98.96282242022701,14.569087326744466,32,Random Conferences
31,114.89879410031996,102.195058227503,12.70373587281695,B10,B10,104.23104994611667,110.08665393727622,-5.855603991159555,32,Random Conferences
45,113.92795432613914,101.28261624409409,12.645338082045072,A10,BE,110.44664493890849,94.1543175099923,16.292327428916195,30,Random Conferences
156,110.67647082262434,98.1867043410018,12.489766481622553,BSky,B10,107.10113555566573,102.5657512854916,4.535384270174134,32,Random Conferences
108,109.52741298705176,97.16060511598874,12.366807871063015,Horz,P12,102.12668000534592,101.04230822567649,1.084371779669425,30,Random Conferences
180,107.07712292411772,94.79589788270611,12.281225041411602,BE,ACC,109.84688916184311,81.45807267206648,28.38881648977663,30,Random Conferences
285,108.3274508335812,96.18362600128914,12.143824832292069,BSth,B10,114.05062254884818,100.0755811275547,13.975041421293483,32,Random Conferences
280,110.37061925926297,98.238392089211,12.132227170051962,ACC,P12,112.39310379247738,103.94681750869496,8.446286283782413,32,Random Conferences
49,105.38470111046956,93.57560063111411,11.809100479355422,SC,B12,105.03301364545243,90.61849206289827,14.414521582554158,32,Random Conferences
137,107.77794208999607,95.96937356745046,11.808568522545611,B10,CUSA,118.15445387629126,95.88328044077525,22.271173435516005,32,Random Conferences
111,110.53124413441552,98.92290737795383,11.608336756461682,WCC,ASun,114.54796519689293,94.98323225475586,19.56473294213707,32,Random Conferences
269,114.17981305304598,102.58924783892188,11.590565214124098,MAAC,B10,120.55506093747437,87.90071684421119,32.65434409326318,30,Random Conferences
99,109.44074721550744,97.87872040408048,11.56202681142696,MAC,Amer,115.83206023161296,93.70824260686155,22.12381762475141,32,Random Conferences
312,108.45009024752896,96.94933648490304,11.500753762625934,Horz,BE,112.26056021268857,92.42455811404767,19.836002098640904,30,Random Conferences
283,107.43603598287562,96.0734040223134,11.362631960562226,Horz,ACC,124.58008990694614,95.98851389504172,28.591576011904422,30,Random Conferences
51,115.3726329569064,104.47682209416249,10.895810862743945,Sum,SEC,116.46298219387917,100.70806824175115,15.754913952128021,32,Random Conferences
148,114.35303090978928,103.46922152609535,10.883809383693915,Slnd,B12,108.99679101693049,98.23676014341402,10.76003087351647,32,Random Conferences
71,107.09827972001683,96.70424584899682,10.394033871020028,MAC,P12,104.03699936142603,85.03896056785118,18.99803879357485,32,Random Conferences
310,112.69793278378737,102.74053896950412,9.957393814283236,MEAC,Amer,113.17648145758275,107.96467828380023,5.211803173782528,32,Random Conferences
126,105.86849920407388,95.94070621419306,9.927792989880828,A10,SEC,104.48308047503984,95.17328259501849,9.30979788002135,30,Random Conferences
243,109.0874192476958,99.18326383199908,9.90415541569672,Pat,BE,127.67738907724201,106.51999624044412,21.157392836797897,32,Random Conferences
329,107.81701322237288,97.95538341630888,9.861629806063988,WCC,ACC,106.62138578277401,94.07528127361867,12.546104509155342,32,Random Conferences
58,106.86540455137305,97.12066303483888,9.744741516534148,WAC,A10,107.1706439669139,109.65720485125647,-2.486560884342566,32,Random Conferences
127,114.52809983110616,104.9884607182174,9.53963911288875,BW,B10,111.36384938248719,97.24332247068496,14.12052691180223,30,Random Conferences
288,110.12995733214537,100.67065730771452,9.459300024430831,SWAC,MWC,103.76363605867803,98.09576366570093,5.667872392977102,32,Random Conferences
207,110.57326257413014,101.61426767131152,8.958994902818631,B12,B12,107.54887055019479,99.20176295593936,8.347107594255434,32,Random Conferences
262,107.20643308210884,98.43546228475272,8.770970797356114,ASun,WAC,112.27545843850629,92.64780278135737,19.62765565714892,32,Random Conferences
6,108.68092053081028,99.9336578377559,8.747262693054381,BE,Ivy,118.26863685886221,99.18208883379775,19.08654802506446,30,Random Conferences
303,112.3206805907039,103.57708326306044,8.74359732764347,B12,MWC,123.41814968213103,101.7981894729187,21.619960209212337,32,Random Conferences
237,108.47419939869592,99.82104591162988,8.653153487066064,SWAC,P12,115.945702705093,100.83888123603181,15.106821469061188,32,Random Conferences
67,114.31196788202898,105.7295322550607,8.582435626968277,OVC,ACC,122.52399377333947,97.8001263732995,24.723867400039964,32,Random Conferences
304,104.8455150929811,96.31710057171904,8.528414521262064,Amer,MVC,106.99707876513801,87.29222724626115,19.704851518876865,30,Random Conferences
57,106.80981716402708,98.3196702815385,8.49014688248856,SWAC,P12,100.01266013568636,103.54353533207616,-3.5308751963898004,32,Random Conferences
311,112.25167086020794,103.8903361243859,8.361334735822041,WAC,CAA,114.025866513566,106.01966744278867,8.006199070777328,30,Random Conferences
360,106.88384382629978,98.82281465771892,8.061029168580873,SEC,Sum,109.49444212693975,91.94371356760269,17.55072855933706,32,Random Conferences
64,102.00647066996297,94.014010958661,7.992459711301947,Slnd,WAC,103.0171128709691,103.44101332588535,-0.42390045491625017,32,Random Conferences
15,111.11156845894236,103.12538862554432,7.986179833398026,A10,SEC,107.60076670333397,100.68459447869989,6.9161722246340815,30,Random Conferences
358,105.49054080546212,97.60688491631876,7.8836558891433555,BSky,P12,94.48780101327738,109.2143265791408,-14.726525565863426,32,Random Conferences
197,103.33084997631508,95.47589629469388,7.854953681621197,B10,MAAC,104.3032216005236,98.26199979452159,6.041221806002014,32,Random Conferences
28,107.24410457706792,99.46198281581022,7.782121761257699,SEC,WCC,104.8640435895316,98.15362977894216,6.7104138105894435,32,Random Conferences
46,111.66887337192443,103.9499191773119,7.718954194612536,MAC,MAC,123.06030825219105,108.80296864700422,14.257339605186829,32,Random Conferences
341,105.40907018002014,98.01523505872402,7.393835121296121,P12,A10,113.53491924665491,106.97102619379066,6.563893052864245,32,Random Conferences
121,106.1114130879732,98.72010168366876,7.391311404304446,Horz,ACC,109.41849877757001,99.44217125760785,9.976327519962155,30,Random Conferences
53,106.25117738276748,99.00489977931127,7.246277603456193,Amer,SEC,103.77281426597249,108.80101427121578,-5.028200005243292,30,Random Conferences
143,109.33108392705564,102.09666818009455,7.234415746961076,SEC,BE,103.92470522465892,105.50669386483696,-1.5819886401780394,32,Random Conferences
249,103.09356247509628,95.91541409973544,7.178148375360834,MWC,SB,112.04391486531695,89.62180561520998,22.42210925010697,30,Random Conferences
218,108.46266121498653,101.2987920637273,7.163869151259206,WAC,P12,112.52606446172071,108.0414782321664,4.48458622955431,30,Random Conferences
132,105.11398300579258,97.96728540046652,7.146697605326068,Slnd,WCC,102.72823468507929,94.84645331883634,7.881781366242947,32,Random Conferences
172,113.10659929261288,106.15345984006169,6.9531394525511985,Ivy,ACC,108.76049808679603,95.93387927499094,12.82661881180509,32,Random Conferences
266,110.36790185982623,103.64340515858598,6.72449670124027,WAC,MAC,95.6269958275016,104.57188649828079,-8.944890670779188,30,Random Conferences
165,104.26773958254373,97.6760629364031,6.591676646140613,B10,SB,101.11278977806707,97.1553769583247,3.9574128197423732,32,Random Conferences
10,111.58187579709497,105.0740008696474,6.50787492744756,Sum,CAA,112.61415634525078,90.81579382927569,21.798362515975086,32,Random Conferences
254,107.3404201031622,100.94784810232689,6.392572000835301,CUSA,MVC,97.96088087893268,103.52043035591868,-5.5595494769859926,30,Random Conferences
256,107.11366185098082,100.81962045195122,6.294041399029595,Amer,Ivy,100.69031669447938,104.18849045474897,-3.4981737602695944,30,Random Conferences
7,109.10011765272536,102.80811128377964,6.292006368945735,CUSA,SC,102.91001771694769,98.70317178525885,4.2068459316888465,30,Random Conferences
48,108.4707829473033,102.22874955110336,6.242033396199943,BSky,SB,112.28847507380156,105.45831493158725,6.830160142214311,32,Random Conferences
25,110.27336001759882,104.10443688367444,6.168923133924366,BSth,B10,113.65552794099924,100.50783061336953,13.1476973276297,32,Random Conferences
130,112.1033757782302,106.08319562604608,6.020180152184125,SWAC,MWC,118.63724509630065,107.84748013262643,10.789764963674216,32,Random Conferences
18,115.58607640087692,109.63724451803029,5.948831882846633,Ivy,A10,110.0508896467518,122.2446860005021,-12.193796353750301,32,Random Conferences
255,105.36421751334598,99.43471803748244,5.929499475863537,Ivy,MWC,97.19943212672456,84.86460690042276,12.334825226301803,32,Random Conferences
279,109.17871024553416,103.39763248142332,5.781077764110819,B12,SB,100.29514916761379,105.70098685438472,-5.405837686770937,32,Random Conferences
167,110.84976431015008,105.13866664053654,5.711097669613537,B10,SB,118.57196445055126,95.26851908447242,23.303445366078847,32,Random Conferences
324,108.32448622551962,102.71268907194047,5.611797153579133,Ivy,MVC,100.97898624533514,102.34978618199695,-1.370799936661811,32,Random Conferences
103,106.15365359548808,100.5811398656145,5.572513729873563,SEC,WCC,106.19770273986768,98.13504811132766,8.062654628540017,32,Random Conferences
134,105.49038919258028,99.96700840618766,5.523380786392622,MVC,Amer,104.19098945740667,103.09701682557892,1.0939726318277536,32,Random Conferences
305,105.97235855132222,100.46775541623204,5.504603135090164,Amer,Amer,97.73399418169828,99.696555872218525,-1.9625616905202463,30,Random Conferences
62,106.1575481405992,100.72122200963344,5.436326130965753,SB,BW,101.98461798423048,97.34319670686493,4.641421277365552,32,Random Conferences
277,109.19630606854848,103.77259521026755,5.423710858280913,ACC,MAC,113.2258381403823,98.62935513930763,14.59648300107466,30,Random Conferences
210,108.7527045622044,103.34937620040589,5.403328361798515,B10,CUSA,123.77413502978828,112.14598170972695,11.62815332006133,32,Random Conferences
92,102.94059418632028,97.54730238247612,5.393291803844164,BW,P12,97.9932647100429,108.49583886086664,-10.502574150823747,30,Random Conferences
226,106.49955721840384,101.2239022034128,5.275655014991031,BW,WAC,100.91320580487627,99.64213611295584,1.271069691920431,30,Random Conferences
332,103.3713227465894,98.17352616537808,5.197796581211335,B10,WCC,97.90899635002272,94.47515522522902,3.4338411247937017,32,Random Conferences
234,110.36566148168534,105.38714821886612,4.978513262819206,Ivy,MWC,110.10239095041298,96.16484725367546,13.93754369673752,32,Random Conferences
273,105.18842574952376,100.23106205732589,4.957363692197873,AE,WAC,103.18491547216405,95.10719193698662,8.077723535177427,28,Random Conferences
348,107.99502003588417,103.07243123878972,4.922588797094448,WAC,BW,113.2807722107492,101.83103108491552,11.449741125833683,30,Random Conferences
8,104.78267664360484,99.88332361411815,4.899353029486676,BW,BSky,113.49478679066154,111.93271775959838,1.5620690310631602,30,Random Conferences
157,105.0424946188941,100.15148730483293,4.891007314061184,ACC,AE,99.44123962865365,108.10842611644466,-8.667186487791014,30,Random Conferences
89,104.7264020784429,99.91084852138228,4.8155535570606105,CUSA,Pat,108.89715002232991,101.31333746227108,7.583812560058831,30,Random Conferences
149,104.820790533944,100.088357674958,4.732432858985987,BE,CUSA,99.61183528437004,103.12963242677279,-3.517797142402742,30,Random Conferences
195,107.73568722202288,103.23210124448208,4.5035859775408085,MWC,SC,108.53439600215133,107.40912606274806,1.1252699394032675,30,Random Conferences
77,107.57713745885084,103.10013378047928,4.47700367837156,WCC,ACC,102.18442549871205,94.4014714465839,7.782954052128147,32,Random Conferences
297,109.56172449055956,105.11424595162477,4.447478538934803,B10,BE,113.85409018388509,99.16914026299918,14.684949920885913,32,Random Conferences
29,114.31110485544713,109.87167469855213,4.439430156894986,MWC,Amer,116.11479189574027,109.88183041966514,6.232961476075133,30,Random Conferences
146,105.42861963498191,101.02298504469496,4.405634590286979,SC,BSky,101.53936881999991,101.59921639354485,-0.059847573544942634,32,Random Conferences
222,108.18312861057603,103.81762367257728,4.365504937998779,Slnd,SEC,110.74539795499385,97.96678580761986,12.778612147373991,32,Random Conferences
113,104.03560144654514,99.76242515603872,4.273176290506427,AE,ASun,108.81962342679134,107.84973493170384,0.9698884950875026,30,Random Conferences
306,106.55826506554811,102.55430249410166,4.003962571446465,SB,BW,107.67092083380997,105.18145694202347,2.4894638917864995,32,Random Conferences
20,104.62020138923116,100.6176492186503,4.002552170580856,MWC,MVC,102.12717519104392,99.76528849142831,2.36188669961561,30,Random Conferences
264,106.60385842231992,102.6870552416587,3.916803180661234,MAAC,Ivy,106.56362305360666,119.03526649063599,-12.471643437029329,30,Random Conferences
181,110.18647142937948,106.32433769148888,3.862133737890588,CAA,CAA,112.89499235624291,103.23435795793253,9.660634398310378,30,Random Conferences
129,103.8787929841333,100.0821199497774,3.796673034355905,MAC,SB,102.21812153833145,100.95924355211423,1.2588779862172146,32,Random Conferences
73,109.22450751580826,105.44369543176188,3.7808120840463744,Slnd,A10,112.05908799303107,103.15782243554125,8.901265557489822,32,Random Conferences
238,105.83657752862372,102.08920219931711,3.747375329306593,ACC,BW,102.39872773072713,108.32223780652258,-5.923510075795448,30,Random Conferences
22,106.92005068349252,103.18035238832414,3.7396982951683952,ASun,Horz,98.71393980431365,96.42228630652058,2.291653497793078,32,Random Conferences
290,104.98887910070783,101.28459187250118,3.704287228206653,Pat,WAC,112.88354179100483,97.88604093857191,14.997500852432921,32,Random Conferences
106,102.30959963609982,98.6430610806852,3.666538555414604,P12,MAC,108.98152057172491,98.64170006175485,10.339820509970068,32,Random Conferences
131,102.798303668806,99.1611511926855,3.6371524761205194,ASun,AE,102.66295893022934,87.23092084865617,15.432038081573168,32,Random Conferences
337,106.71796481910503,103.17425744902206,3.54370737008297,P12,BE,115.12076469936802,110.43470065001242,4.686064049355608,32,Random Conferences
356,101.78731107017684,98.28447006706324,3.5028410031135735,WCC,SC,99.81243650274938,100.54968733097803,-0.7372508282286532,32,Random Conferences
54,104.94931460331632,101.4774618305658,3.4718527727505233,ACC,A10,109.55644136711395,94.18867840869288,15.367762958421068,30,Random Conferences
66,105.16375265014815,101.69593644539738,3.4678162047507755,ASun,Ivy,110.79429802551587,100.19677051885742,10.597527506658452,32,Random Conferences
350,103.61072161153524,100.24349379443905,3.3672278170962073,BW,MVC,99.6845390039319,90.82228625424341,8.862252749688494,30,Random Conferences
340,105.05215397579192,101.97446356811336,3.07769040767856,Horz,A10,103.57793034582983,101.60707611871058,1.970854227119247,30,Random Conferences
227,97.59793021348572,94.5937384127634,3.0041918007223245,MAC,WAC,100.98470320583769,103.20211997738363,-2.217416771545942,32,Random Conferences
318,103.78201255718496,100.9010040453548,2.88100851183016,BW,BW,105.67794333138168,96.21922774289739,9.458715588484296,30,Random Conferences
26,102.00384461154952,99.17843224618738,2.825412365362141,ASun,MWC,109.48091016991492,96.44720018974175,13.033709980173171,32,Random Conferences
96,108.71118446676864,105.89893081293432,2.812253653834333,SWAC,A10,108.00648758107093,106.90380207238994,1.1026855086809917,32,Random Conferences
123,108.41552483387169,105.62643329797126,2.789091535900411,WAC,Amer,117.58634706270178,96.97570021470587,20.61064684799591,30,Random Conferences
336,106.4058329713014,103.64172843838422,2.764104532917173,CUSA,WAC,113.96484760989102,107.23157274913233,6.733274860758698,30,Random Conferences
190,109.78779937488775,107.09782048576338,2.68997888912439,MWC,MWC,112.17676937896636,107.10750948569157,5.06925989327479,30,Random Conferences
179,107.7018310433786,105.20778927138488,2.4940417719937216,A10,BSth,119.53319433727802,129.18945494631137,-9.656260609033353,32,Random Conferences
317,104.14001178759514,101.67281444075071,2.467197346844415,OVC,ASun,126.25220168815989,99.55116587664965,26.701035811510238,32,Random Conferences
308,100.1567752017432,97.6937352800749,2.4630399216682974,Horz,A10,94.86305267939056,101.20800862609002,-6.344955946699457,30,Random Conferences
342,104.09060463719209,101.73163435260692,2.358970284585141,SB,SEC,108.30834402969906,101.73788251177201,6.570461517927043,32,Random Conferences
74,106.524616796355,104.1979857885702,2.326631007784812,SWAC,CAA,109.04352606643268,102.81391969311122,6.2296063733214595,32,Random Conferences
309,104.17170249142706,101.88674130581036,2.2849611856166945,ASun,ASun,109.14427942053035,100.10021376516275,9.044065655367604,32,Random Conferences
27,104.47888207782388,102.26149862847164,2.2173834493522264,SB,SEC,107.87474788023931,109.82554810332167,-1.9508002230823536,32,Random Conferences
257,107.4667191418135,105.2846389197214,2.182080222092111,Horz,WAC,103.36507221800092,102.59775834734923,0.7673138706516909,30,Random Conferences
175,106.1651633362642,104.00432770208504,2.1608356341791506,SWAC,MVC,112.87920281850806,106.32591478324595,6.5532880352621135,32,Random Conferences
259,105.40983898831924,103.2872859960248,2.1225529922944446,BSth,WCC,100.7713081849495,97.81719218449737,2.9541160004521316,32,Random Conferences
361,108.83144598187916,106.71446100532884,2.1169849765503272,Ivy,Ivy,114.56367472119128,110.82775980328114,3.7359149179101365,32,Random Conferences
170,110.705001537331,108.60516295803626,2.0998385792947403,SB,BW,120.76709247170248,99.80230299735052,20.96478947435196,32,Random Conferences
152,108.74632632192836,106.64852276804362,2.097803553884731,CAA,Horz,115.57727512957631,108.17947439775136,7.397800731824944,30,Random Conferences
162,102.36069583969258,100.34071152862536,2.019984311067219,SC,ACC,91.31716284224939,103.93320524704309,-12.616042404793703,32,Random Conferences
87,99.8226074013874,97.82755226124824,1.995055140139172,B10,MWC,94.17717843533796,96.47750067740185,-2.300322242063885,32,Random Conferences
357,107.2014675719906,105.31680152934572,1.8846660426448807,ACC,WAC,108.14211667526816,96.54026398365491,11.601852691613246,30,Random Conferences
298,105.13461900361668,103.27054480774288,1.864074195873826,CUSA,BSky,97.02473446866904,102.00820194757817,-4.983467478909134,30,Random Conferences
347,102.90808139254897,101.0501346332565,1.85794675929246,NEC,CUSA,106.40550048399956,101.1402000402719,5.265300443727654,32,Random Conferences
41,111.52890095639862,109.82445551594734,1.7044454404512803,ACC,ACC,122.20980917677919,103.71271002975914,18.49709914702005,32,Random Conferences
159,102.99905751559167,101.4051117772148,1.5939457383768882,Pat,BW,99.79290995404222,104.43746342190802,-4.644553467865805,32,Random Conferences
236,106.0010730088458,104.45824459738998,1.5428284114558295,MVC,BSth,107.32138253510017,101.12866214219642,6.192720392903752,32,Random Conferences
158,107.29745907637938,105.7646111633413,1.5328479130380828,WAC,BSth,116.5012198591075,106.9695502133801,9.53166964572739,32,Random Conferences
233,103.08109180019235,101.61913148993476,1.4619603102576093,B12,ACC,101.75157695878302,94.25369893975923,7.497878019023787,32,Random Conferences
140,110.62934511850531,109.38159219564278,1.2477529228625457,WCC,MAC,111.1196336712219,118.03757357340906,-6.9179399021871575,32,Random Conferences
220,101.2360042978542,100.07683426932564,1.1591700285285498,OVC,ASun,112.724194791621,90.35304688316474,22.371147908456265,32,Random Conferences
79,103.99269474760872,102.83371596491256,1.1589787826961668,Pat,CUSA,101.82470160371992,93.36933890266153,8.455362701058391,32,Random Conferences
19,107.91298472553312,106.83357351167987,1.079411213853234,SC,Sum,106.13554584269681,115.86686680177459,-9.731320959077777,32,Random Conferences
353,108.13117963299464,107.19293712681475,0.9382425061798756,BW,Ivy,113.85181170576523,102.13004106925591,11.72177063650932,30,Random Conferences
97,107.96218345471408,107.04373322656852,0.9184502281455452,BSth,Slnd,115.7686147671968,105.60625510243277,10.162359664764026,32,Random Conferences
321,104.4153394215649,103.6023787714381,0.8129606501267972,ACC,SB,88.14005508095752,122.41509063575337,-34.27503555479585,32,Random Conferences
35,105.24946959968555,104.47169149128352,0.7777781084020603,SB,CUSA,99.71934366832963,111.3375780708146,-11.618234402484973,32,Random Conferences
37,101.45997632604292,101.0168615160188,0.4431148100241131,WAC,Pat,107.62350745199493,105.25964792248938,2.3638595295055467,30,Random Conferences
299,104.1772669020621,103.983638403934,0.193628498128092,ACC,Amer,107.90322425326568,100.07285928986839,7.830364963397287,30,Random Conferences
223,105.5633446763785,105.3975226286067,0.16582204777181175,BE,SB,109.91933413047094,108.13752673615048,1.7818073943204666,30,Random Conferences
101,100.81544100330676,100.87876211696732,-0.0633211136605496,NEC,SWAC,111.28601597845082,104.37935083015772,6.906665148293101,32,Random Conferences
339,105.01277709283728,105.37361931209388,-0.36084221925658255,MWC,Amer,108.5305797845967,112.85162854073802,-4.321048756141323,30,Random Conferences
128,103.5192274349304,104.01916995077988,-0.499942515849483,OVC,SC,101.00619430684512,103.29450576697877,-2.288311460133656,32,Random Conferences
346,103.48317614472091,103.98784000087954,-0.5046638561586292,WAC,ASun,105.71348194386538,110.32444412943819,-4.6109621855728165,30,Random Conferences
260,106.40417380950176,106.9922733101349,-0.5880995006331489,BE,MEAC,107.29714655089232,103.69382837133,3.603318179562322,30,Random Conferences
177,102.01149112191436,102.60667252630908,-0.5951814043946939,MEAC,WAC,95.8912717142248,98.5364191419138,-2.645147427688997,32,Random Conferences
135,106.66666530164696,107.32220764272633,-0.6555423410793537,A10,WCC,120.89845375120731,112.4589554585352,8.439498292672113,32,Random Conferences
334,104.37156769544676,105.0401180504549,-0.6685503550081222,B12,MAAC,105.55767458791924,100.89684959568748,4.660824992231753,32,Random Conferences
114,104.18645012733838,105.03657900541532,-0.8501288780769443,A10,SB,89.39092950637938,117.18734058264334,-27.796411076263965,30,Random Conferences
65,100.85622500792292,101.74867819934332,-0.892453191420401,OVC,A10,101.73192723824069,98.56916870285572,3.1627585353849668,32,Random Conferences
214,101.42148511544504,102.3475279715552,-0.9260428561101576,SEC,WCC,96.04862050853367,104.9308918471624,-8.882271338628726,32,Random Conferences
191,106.76334236753844,107.69700071933728,-0.9336583517988544,CUSA,WAC,104.76502642003607,98.3844032723674,6.380623147668672,30,Random Conferences
205,105.08156770855156,106.0682682245648,-0.9867005160132294,MVC,MEAC,107.96175024563149,107.25976683187541,0.7019834137560821,32,Random Conferences
120,105.4425686076696,106.5261993014665,-1.0836306937969198,MAC,Horz,117.69226663035654,99.28636018472571,18.405906445630833,32,Random Conferences
224,108.56289175186352,109.6734594292324,-1.1105676773688913,WAC,BSky,115.66406208744917,100.60448582440458,15.05957626304459,30,Random Conferences
80,100.6173711752574,101.82410955830429,-1.2067383830468683,AE,Horz,105.89292047663109,105.51273572112704,0.38018475550404673,30,Random Conferences
213,104.53241675709992,105.81540188432844,-1.2829851272285282,ACC,CAA,97.92564614660611,98.44865296489175,-0.5230068182856371,30,Random Conferences
267,105.76891924750308,107.14891629351214,-1.3799970460090665,MAAC,CUSA,98.27642669332643,102.86751503941503,-4.591088346088597,30,Random Conferences
206,105.01304881665855,106.49893481130768,-1.4858859946491236,P12,Horz,106.30247961308247,92.17529181699493,14.12718779608754,32,Random Conferences
327,96.07359928573544,97.63360601559862,-1.5600067298631757,WCC,A10,97.19094163139003,100.37115211810986,-3.1802104867198295,32,Random Conferences
122,98.46012753037007,100.0793465384576,-1.619219008087498,MAC,Sum,93.49676174580165,88.75938636202258,4.737375383779067,32,Random Conferences
139,99.05438480533935,100.70814572719728,-1.6537609218579092,SEC,ASun,103.85115787992144,101.56970539304159,2.281452486879857,32,Random Conferences
144,106.23390253884796,107.89556220148084,-1.6616596626328717,Amer,BSth,102.11650612125032,108.5152442253154,-6.398738104065075,30,Random Conferences
343,107.70259650519856,109.49776785758016,-1.795171352381601,Pat,ACC,115.23410912941537,108.44769368765225,6.7864154417631255,32,Random Conferences
362,103.87960511971178,105.6833209112943,-1.803715791582519,BW,MAAC,104.53758114115463,103.81255085239637,0.725030288758262,30,Random Conferences
