TeamID,off_true,def_true,net_true,conf_random,conf_true,off_est,def_est,net_est,games,schedule_type
61,113.64783291682151,95.39645689283007,18.25137602399144,Amer,B12,111.8903456718677,86.8152804352829,25.075065236584805,32,True Conferences
252,117.63363800589778,99.5321886482762,18.101449357621576,MAAC,CUSA,117.02803624310428,99.63323690036664,17.39479934273764,30,True Conferences
204,116.31226405269608,98.38232473430888,17.929939318387213,SC,ACC,118.23135515622542,107.49812104714444,10.733234109080982,32,True Conferences
326,110.55085966245215,92.65089142061711,17.89996824183504,SB,B12,108.1385544539616,97.75802674399,10.380527709971602,32,True Conferences
293,112.7605774218146,95.17575429631336,17.58482312550123,NEC,Amer,123.39939641818995,101.94789859035532,21.45149782783463,30,True Conferences
169,116.22601726276176,98.9484614015824,17.27755586117935,B12,B12,100.19527266703027,119.22008402239145,-19.02481135536118,32,True Conferences
52,112.25271283877296,94.99551268232122,17.257200156451745,Slnd,SEC,110.73019441644257,93.40430909024008,17.325885326202496,32,True Conferences
335,107.0154594133705,89.81444080137769,17.201018611992808,MVC,B10,107.07454251533325,91.14502920654647,15.929513308786781,32,True Conferences
349,108.31824274363946,91.23196090938936,17.086281834250087,SEC,ACC,113.64141446176495,79.45031202698448,34.191102434780476,30,True Conferences
225,112.65281393916388,96.0828471574579,16.569966781705972,Sum,B12,119.98052795858082,110.19457152356762,9.785956435013205,32,True Conferences
232,110.12109838502744,93.62855195063123,16.49254643439619,Ivy,B10,96.49316598042445,95.67020694527123,0.8229590351532181,32,True Conferences
13,106.92910196508367,90.47175032772066,16.45735163736302,P12,SEC,101.77127538508327,99.44125542721899,2.3300199578642804,32,True Conferences
86,112.920643291436,96.9218653631818,15.9987779282542,P12,MWC,106.41538252821334,84.9166911523919,21.498691375821437,30,True Conferences
231,114.13784355062054,98.4039129344661,15.73393061615444,A10,B12,109.07277952034153,98.33974966820213,10.733029852139396,32,True Conferences
40,115.81659195216264,100.71051938582856,15.106072566334092,BE,B10,117.35128020081493,110.62417417723447,6.727106023580461,32,True Conferences
23,111.4299845078254,97.21273020891933,14.21725429890607,AE,CUSA,113.43680832695195,98.01536893139645,15.421439395555495,30,True Conferences
33,106.58732113500824,92.57090722693788,14.016413908070362,A10,SEC,106.2264541447885,78.30545044528536,27.921003699503146,32,True Conferences
272,109.32909532914992,95.5819766734426,13.747118655707297,CAA,SEC,108.34555840127024,98.44379166772707,9.90176673354317,32,True Conferences
239,108.16191227568808,94.83267946603304,13.329232809655023,BSky,ACC,111.1965726013222,104.46498556877745,6.731587032544752,30,True Conferences
95,108.11565180570486,94.85760858410124,13.258043221603629,WCC,B10,107.7243701380075,101.06961621140304,6.654753926604457,32,True Conferences
98,113.71865497724644,100.70157497649066,13.017080000755769,Amer,B10,112.16039930637804,99.70953425019599,12.450865056182053,32,True Conferences
133,105.28192150382183,92.44378851390496,12.838132989916886,CAA,MWC,100.79285444266874,79.60040222826147,21.19245221440727,30,True Conferences
16,113.7002525374754,100.98170723434345,12.71854530313196,Sum,B10,110.51352646133438,98.24823413628593,12.26529232504845,32,True Conferences
31,114.89879410031996,102.195058227503,12.70373587281695,B10,B10,99.7618988240907,98.07661604732266,1.6852827767680338,32,True Conferences
45,113.92795432613914,101.28261624409409,12.645338082045072,A10,BE,119.56866812906179,101.36432867163622,18.204339457425576,30,True Conferences
156,110.67647082262434,98.1867043410018,12.489766481622553,BSky,B10,108.22126014192811,102.03397093456137,6.187289207366746,32,True Conferences
108,109.52741298705176,97.16060511598874,12.366807871063015,Horz,P12,97.20189761431168,96.14994810800907,1.0519495063026056,32,True Conferences
180,107.07712292411772,94.79589788270611,12.281225041411602,BE,ACC,108.53307333324616,93.04651457393324,15.486558759312928,30,True Conferences
285,108.3274508335812,96.18362600128914,12.143824832292069,BSth,B10,106.66988832177653,97.05597250560761,9.613915816168912,32,True Conferences
280,110.37061925926297,98.238392089211,12.132227170051962,ACC,P12,113.47977470001891,92.29509549779497,21.184679202223933,32,True Conferences
49,105.38470111046956,93.57560063111411,11.809100479355422,SC,B12,96.48587319475756,101.1315749244599,-4.645701729702338,32,True Conferences
137,107.77794208999607,95.96937356745046,11.808568522545611,B10,CUSA,114.57378357140503,95.9959735620841,18.577810009320928,30,True Conferences
111,110.53124413441552,98.92290737795383,11.608336756461682,WCC,ASun,105.73559314717421,95.32667470527386,10.408918441900354,32,True Conferences
269,114.17981305304598,102.58924783892188,11.590565214124098,MAAC,B10,113.74262223753679,94.01609497012356,19.726527267413232,32,True Conferences
99,109.44074721550744,97.87872040408048,11.56202681142696,MAC,Amer,111.96586536443198,98.9101802633157,13.055685101116282,30,True Conferences
312,108.45009024752896,96.94933648490304,11.500753762625934,Horz,BE,107.72596693628634,90.97247278450324,16.7534941517831,30,True Conferences
283,107.43603598287562,96.0734040223134,11.362631960562226,Horz,ACC,112.67946511204818,104.62661316134353,8.05285195070465,30,True Conferences
51,115.3726329569064,104.47682209416249,10.895810862743945,Sum,SEC,112.66142365244467,108.92916434654664,3.732259305898026,32,True Conferences
148,114.35303090978928,103.46922152609535,10.883809383693915,Slnd,B12,106.07883324953734,99.54770082724481,6.531132422292529,32,True Conferences
71,107.09827972001683,96.70424584899682,10.394033871020028,MAC,P12,107.0549119012404,101.24480014350289,5.810111757737516,32,True Conferences
310,112.69793278378737,102.74053896950412,9.957393814283236,MEAC,Amer,107.7928793233089,106.85097570141039,0.9419036218985042,30,True Conferences
126,105.86849920407388,95.94070621419306,9.927792989880828,A10,SEC,106.97632699686713,97.172058228452,9.804268768415128,32,True Conferences
243,109.0874192476958,99.18326383199908,9.90415541569672,Pat,BE,90.97283214365578,112.76213833556312,-21.789306191907343,30,True Conferences
329,107.81701322237288,97.95538341630888,9.861629806063988,WCC,ACC,111.83037242893845,92.06183565217353,19.76853677676492,30,True Conferences
58,106.86540455137305,97.12066303483888,9.744741516534148,WAC,A10,112.77441806935595,102.6829653273451,10.091452742010844,32,True Conferences
127,114.52809983110616,104.9884607182174,9.53963911288875,BW,B10,108.03584112088055,103.23073522819026,4.8051058926902925,32,True Conferences
288,110.12995733214537,100.67065730771452,9.459300024430831,SWAC,MWC,107.0903629597407,103.76816561822135,3.322197341519356,30,True Conferences
207,110.57326257413014,101.61426767131152,8.958994902818631,B12,B12,109.6246964542681,99.14537240410563,10.479324050162475,32,True Conferences
262,107.20643308210884,98.43546228475272,8.770970797356114,ASun,WAC,108.30005461988156,93.57646405363295,14.723590566248618,32,True Conferences
6,108.68092053081028,99.9336578377559,8.747262693054381,BE,Ivy,106.54868153749537,97.75216970508018,8.796511832415192,32,True Conferences
303,112.3206805907039,103.57708326306044,8.74359732764347,B12,MWC,119.8180213565207,118.8118282069877,1.0061931495330043,30,True Conferences
237,108.47419939869592,99.82104591162988,8.653153487066064,SWAC,P12,114.6362359669164,105.46996384061326,9.166272126303141,32,True Conferences
67,114.31196788202898,105.7295322550607,8.582435626968277,OVC,ACC,105.61148672919595,100.34117472682169,5.270312002374254,32,True Conferences
304,104.8455150929811,96.31710057171904,8.528414521262064,Amer,MVC,111.02685298569023,96.45994268890732,14.566910296782908,32,True Conferences
57,106.80981716402708,98.3196702815385,8.49014688248856,SWAC,P12,103.80749744197408,99.22287410200403,4.584623339970051,32,True Conferences
311,112.25167086020794,103.8903361243859,8.361334735822041,WAC,CAA,116.71636290489364,102.8134261231735,13.902936781720143,32,True Conferences
360,106.88384382629978,98.82281465771892,8.061029168580873,SEC,Sum,106.29723905093921,95.15440485044982,11.14283420048939,32,True Conferences
64,102.00647066996297,94.014010958661,7.992459711301947,Slnd,WAC,105.93757333560018,108.69662140503186,-2.7590480694316852,30,True Conferences
15,111.11156845894236,103.12538862554432,7.986179833398026,A10,SEC,110.91887555337146,96.54169675005501,14.377178803316454,32,True Conferences
358,105.49054080546212,97.60688491631876,7.8836558891433555,BSky,P12,103.17852401153482,104.191345244582,-1.0128212330471769,32,True Conferences
197,103.33084997631508,95.47589629469388,7.854953681621197,B10,MAAC,101.15259609491085,94.53134881581714,6.6212472790937085,30,True Conferences
28,107.24410457706792,99.46198281581022,7.782121761257699,SEC,WCC,91.93393455322206,88.74809668654335,3.1858378666787104,32,True Conferences
46,111.66887337192443,103.9499191773119,7.718954194612536,MAC,MAC,121.38685220862912,103.54154495402246,17.845307254606666,32,True Conferences
341,105.40907018002014,98.01523505872402,7.393835121296121,P12,A10,114.02146541620866,96.04338674417886,17.978078672029795,30,True Conferences
121,106.1114130879732,98.72010168366876,7.391311404304446,Horz,ACC,105.8159588594441,102.73935639303166,3.0766024664124387,32,True Conferences
53,106.25117738276748,99.00489977931127,7.246277603456193,Amer,SEC,110.02931133589223,97.13344382823158,12.895867507660654,32,True Conferences
143,109.33108392705564,102.09666818009455,7.234415746961076,SEC,BE,96.87243214085838,96.70245547213602,0.16997666872235584,30,True Conferences
249,103.09356247509628,95.91541409973544,7.178148375360834,MWC,SB,103.31293834076328,102.1314438464636,1.1814944942996846,32,True Conferences
218,108.46266121498653,101.2987920637273,7.163869151259206,WAC,P12,101.60677253795942,110.83941691389025,-9.232644375930832,32,True Conferences
132,105.11398300579258,97.96728540046652,7.146697605326068,Slnd,WCC,103.7231361600983,102.86768936996133,0.8554467901369804,32,True Conferences
172,113.10659929261288,106.15345984006169,6.9531394525511985,Ivy,ACC,112.03145604115292,104.2987755690031,7.7326804721498235,30,True Conferences
266,110.36790185982623,103.64340515858598,6.72449670124027,WAC,MAC,123.64104019329764,102.93952313493752,20.701517058360125,32,True Conferences
165,104.26773958254373,97.6760629364031,6.591676646140613,B10,SB,104.00942646304476,103.13147263934005,0.8779538237047149,32,True Conferences
10,111.58187579709497,105.0740008696474,6.50787492744756,Sum,CAA,113.12849023296602,103.50629971376394,9.622190519202078,30,True Conferences
254,107.3404201031622,100.94784810232689,6.392572000835301,CUSA,MVC,109.92330850423605,101.95757413603967,7.9657343681963795,32,True Conferences
256,107.11366185098082,100.81962045195122,6.294041399029595,Amer,Ivy,102.59546671826757,100.62419826482117,1.971268453446399,32,True Conferences
7,109.10011765272536,102.80811128377964,6.292006368945735,CUSA,SC,99.88813255901832,98.7816910746356,1.1064414843827137,32,True Conferences
48,108.4707829473033,102.22874955110336,6.242033396199943,BSky,SB,113.57985517091595,108.84518704467501,4.734668126240933,32,True Conferences
25,110.27336001759882,104.10443688367444,6.168923133924366,BSth,B10,99.80117867779983,105.69602195270824,-5.8948432749084105,32,True Conferences
130,112.1033757782302,106.08319562604608,6.020180152184125,SWAC,MWC,126.08947040801594,108.83734055359508,17.252129854420858,30,True Conferences
18,115.58607640087692,109.63724451803029,5.948831882846633,Ivy,A10,114.64314876524466,103.55581602805101,11.087332737193648,30,True Conferences
255,105.36421751334598,99.43471803748244,5.929499475863537,Ivy,MWC,91.9281896794887,96.63551465606551,-4.707324976576814,30,True Conferences
279,109.17871024553416,103.39763248142332,5.781077764110819,B12,SB,106.56612415224669,106.46980583612441,0.0963183161222787,32,True Conferences
167,110.84976431015008,105.13866664053654,5.711097669613537,B10,SB,115.81413416694873,105.85253086742456,9.961603299524171,32,True Conferences
324,108.32448622551962,102.71268907194047,5.611797153579133,Ivy,MVC,107.47910934343311,101.16319056860726,6.315918774825846,32,True Conferences
103,106.15365359548808,100.5811398656145,5.572513729873563,SEC,WCC,110.36796793282039,103.10705520336984,7.260912729450553,32,True Conferences
134,105.49038919258028,99.96700840618766,5.523380786392622,MVC,Amer,103.6151914168089,103.16175008163322,0.4534413351756825,30,True Conferences
305,105.97235855132222,100.46775541623204,5.504603135090164,Amer,Amer,103.75094854263027,97.64636020857012,6.1045883340601534,30,True Conferences
62,106.1575481405992,100.72122200963344,5.436326130965753,SB,BW,108.96045360629171,99.16711385344188,9.793339752849832,30,True Conferences
277,109.19630606854848,103.77259521026755,5.423710858280913,ACC,MAC,107.4099521723204,96.06928880540745,11.340663366912949,32,True Conferences
210,108.7527045622044,103.34937620040589,5.403328361798515,B10,CUSA,122.43952500728432,114.13576889576292,8.303756111521395,30,True Conferences
92,102.94059418632028,97.54730238247612,5.393291803844164,BW,P12,97.93922251807743,105.40988925100686,-7.4706667329294305,32,True Conferences
226,106.49955721840384,101.2239022034128,5.275655014991031,BW,WAC,108.09928847132858,103.70033367913884,4.398954792189741,30,True Conferences
332,103.3713227465894,98.17352616537808,5.197796581211335,B10,WCC,94.30090840210147,94.15295240029877,0.1479560018026973,32,True Conferences
234,110.36566148168534,105.38714821886612,4.978513262819206,Ivy,MWC,114.00618834130957,95.56992220472956,18.436266136580002,30,True Conferences
273,105.18842574952376,100.23106205732589,4.957363692197873,AE,WAC,100.33825381145931,108.51099298963334,-8.172739178174027,30,True Conferences
348,107.99502003588417,103.07243123878972,4.922588797094448,WAC,BW,108.98429827001993,104.49131523666927,4.492983033350669,30,True Conferences
8,104.78267664360484,99.88332361411815,4.899353029486676,BW,BSky,110.45078877460779,106.77924175142834,3.6715470231794427,32,True Conferences
157,105.0424946188941,100.15148730483293,4.891007314061184,ACC,AE,106.73688035363797,97.4219388230908,9.314941530547173,30,True Conferences
89,104.7264020784429,99.91084852138228,4.8155535570606105,CUSA,Pat,107.22230203320805,110.22160813616412,-2.9993061029560693,32,True Conferences
149,104.820790533944,100.088357674958,4.732432858985987,BE,CUSA,108.3781026018876,98.00537276076992,10.372729841117689,30,True Conferences
195,107.73568722202288,103.23210124448208,4.5035859775408085,MWC,SC,100.72687827964572,93.28241547190909,7.4444628077366275,32,True Conferences
77,107.57713745885084,103.10013378047928,4.47700367837156,WCC,ACC,96.11026254676895,85.09837791434532,11.01188463242363,30,True Conferences
297,109.56172449055956,105.11424595162477,4.447478538934803,B10,BE,113.06213070585568,125.19225390086692,-12.130123195011237,30,True Conferences
29,114.31110485544713,109.87167469855213,4.439430156894986,MWC,Amer,111.78323584366464,107.84870078389551,3.934535059769132,30,True Conferences
146,105.42861963498191,101.02298504469496,4.405634590286979,SC,BSky,114.59143149170434,103.41766156473076,11.173769926973577,32,True Conferences
222,108.18312861057603,103.81762367257728,4.365504937998779,Slnd,SEC,108.67404777619427,108.21549271527239,0.45855506092188136,32,True Conferences
113,104.03560144654514,99.76242515603872,4.273176290506427,AE,ASun,107.44327343321424,111.1353013188852,-3.692027885670953,32,True Conferences
306,106.55826506554811,102.55430249410166,4.003962571446465,SB,BW,108.25138011223365,84.17160983073887,24.079770281494774,30,True Conferences
20,104.62020138923116,100.6176492186503,4.002552170580856,MWC,MVC,107.92715318150336,99.18845968997076,8.7386934915326009,32,True Conferences
264,106.60385842231992,102.6870552416587,3.916803180661234,MAAC,Ivy,109.63694550951985,113.36771236333063,-3.7307668538107777,32,True Conferences
181,110.18647142937948,106.32433769148888,3.862133737890588,CAA,CAA,98.89135119126234,105.43691809869941,-6.545566907437063,30,True Conferences
129,103.8787929841333,100.0821199497774,3.796673034355905,MAC,SB,112.42922747197598,97.55667949146972,14.872547980506255,32,True Conferences
73,109.22450751580826,105.44369543176188,3.7808120840463744,Slnd,A10,110.35031104596004,98.9273865556517,11.422924490308347,30,True Conferences
238,105.83657752862372,102.08920219931711,3.747375329306593,ACC,BW,114.7407779103867,100.51213353462782,14.228644375758876,30,True Conferences
22,106.92005068349252,103.18035238832414,3.7396982951683952,ASun,Horz,108.88466733211025,102.60013762960307,6.284529702507186,30,True Conferences
290,104.98887910070783,101.28459187250118,3.704287228206653,Pat,WAC,113.72085874131022,99.895803981825,13.825054759485226,30,True Conferences
106,102.30959963609982,98.6430610806852,3.666538555414604,P12,MAC,106.79424450924468,98.58632822857886,8.207916280665813,32,True Conferences
131,102.798303668806,99.1611511926855,3.6371524761205194,ASun,AE,92.80121957192317,88.02082911239975,4.780390459523417,28,True Conferences
337,106.71796481910503,103.17425744902206,3.54370737008297,P12,BE,118.83070739046575,93.11871127387307,25.711996116592672,30,True Conferences
356,101.78731107017684,98.28447006706324,3.5028410031135735,WCC,SC,101.52861142398972,99.32550260431738,2.2031088196723374,32,True Conferences
54,104.94931460331632,101.4774618305658,3.4718527727505233,ACC,A10,102.11953359404461,106.45005286378216,-4.33051926973755,30,True Conferences
66,105.16375265014815,101.69593644539738,3.4678162047507755,ASun,Ivy,107.2337106175782,99.9726355642978,7.261075053280393,32,True Conferences
350,103.61072161153524,100.24349379443905,3.3672278170962073,BW,MVC,106.7494354715142,113.02420539379843,-6.2747699222842215,32,True Conferences
340,105.05215397579192,101.97446356811336,3.07769040767856,Horz,A10,100.67781846621257,106.47126026591857,-5.793441799706002,30,True Conferences
227,97.59793021348572,94.5937384127634,3.0041918007223245,MAC,WAC,87.60751173304537,102.20516644349229,-14.597654710446918,30,True Conferences
318,103.78201255718496,100.9010040453548,2.88100851183016,BW,BW,93.76515368969831,105.39873915351387,-11.633585463815564,30,True Conferences
26,102.00384461154952,99.17843224618738,2.825412365362141,ASun,MWC,100.47884270456201,110.86743846011777,-10.388595755555755,30,True Conferences
96,108.71118446676864,105.89893081293432,2.812253653834333,SWAC,A10,113.82477031554411,112.14065741835414,1.6841128971899764,32,True Conferences
123,108.41552483387169,105.62643329797126,2.789091535900411,WAC,Amer,106.96469848180178,109.38294675847273,-2.418248276670951,30,True Conferences
336,106.4058329713014,103.64172843838422,2.764104532917173,CUSA,WAC,99.27112001670521,99.92866716442802,-0.6575471477228092,32,True Conferences
190,109.78779937488775,107.09782048576338,2.68997888912439,MWC,MWC,115.94515924359654,112.47732293782663,3.4678363057699073,30,True Conferences
179,107.7018310433786,105.20778927138488,2.4940417719937216,A10,BSth,113.33034092061664,105.52302359226688,7.807317328349754,32,True Conferences
317,104.14001178759514,101.67281444075071,2.467197346844415,OVC,ASun,106.9316826064845,88.23304866275502,18.698633943729476,32,True Conferences
308,100.1567752017432,97.6937352800749,2.4630399216682974,Horz,A10,95.54295193403424,105.46819390558032,-9.925241971546086,32,True Conferences
342,104.09060463719209,101.73163435260692,2.358970284585141,SB,SEC,99.8620646577851,100.32370298524248,-0.4616383274573792,32,True Conferences
74,106.524616796355,104.1979857885702,2.326631007784812,SWAC,CAA,106.23100801781433,93.28144065704097,12.949567360773358,30,True Conferences
309,104.17170249142706,101.88674130581036,2.2849611856166945,ASun,ASun,103.27782933263467,100.217194530713,3.0606348019216654,32,True Conferences
27,104.47888207782388,102.26149862847164,2.2173834493522264,SB,SEC,104.50060171039429,117.33985100697838,-12.839249296584086,32,True Conferences
257,107.4667191418135,105.2846389197214,2.182080222092111,Horz,WAC,111.1002473543304,102.34260986240473,8.757637491925678,30,True Conferences
175,106.1651633362642,104.00432770208504,2.1608356341791506,SWAC,MVC,97.59359449350153,104.3236102320518,-6.730015738550279,32,True Conferences
259,105.40983898831924,103.2872859960248,2.1225529922944446,BSth,WCC,102.61389955702542,115.9358060287404,-13.321906471714982,32,True Conferences
361,108.83144598187916,106.71446100532884,2.1169849765503272,Ivy,Ivy,109.8682660355839,96.13309520532462,13.735170830259278,32,True Conferences
170,110.705001537331,108.60516295803626,2.0998385792947403,SB,BW,116.15171758641262,96.79379083651209,19.35792674990053,30,True Conferences
152,108.74632632192836,106.64852276804362,2.097803553884731,CAA,Horz,111.71768184799977,116.32528287041706,-4.607601022417285,30,True Conferences
162,102.36069583969258,100.34071152862536,2.019984311067219,SC,ACC,92.87900843144183,102.26003596335168,-9.38102753190985,30,True Conferences
87,99.8226074013874,97.82755226124824,1.995055140139172,B10,MWC,90.73254334350646,101.33615894785723,-10.603615604350765,30,True Conferences
357,107.2014675719906,105.31680152934572,1.8846660426448807,ACC,WAC,103.91481091312342,101.18347589663811,2.7313350164853034,30,True Conferences
298,105.13461900361668,103.27054480774288,1.864074195873826,CUSA,BSky,92.92624961106384,108.72559990744696,-15.799350296383125,32,True Conferences
347,102.90808139254897,101.0501346332565,1.85794675929246,NEC,CUSA,81.02348211666892,110.1087131117759,-29.085230995106983,30,True Conferences
41,111.52890095639862,109.82445551594734,1.7044454404512803,ACC,ACC,114.80571252121239,127.51276366772584,-12.70705114651345,30,True Conferences
159,102.99905751559167,101.4051117772148,1.5939457383768882,Pat,BW,104.32625157686397,108.36638536436429,-4.040133787500324,30,True Conferences
236,106.0010730088458,104.45824459738998,1.5428284114558295,MVC,BSth,99.89867641904198,98.45868226292053,1.4399941561214433,32,True Conferences
158,107.29745907637938,105.7646111633413,1.5328479130380828,WAC,BSth,99.84863620658854,106.78637808607711,-6.93774187948857,32,True Conferences
233,103.08109180019235,101.61913148993476,1.4619603102576093,B12,ACC,101.49434167604417,102.87516180690983,-1.3808201308656578,30,True Conferences
140,110.62934511850531,109.38159219564278,1.2477529228625457,WCC,MAC,112.24436127201342,107.44226493568915,4.802096336324269,32,True Conferences
220,101.2360042978542,100.07683426932564,1.1591700285285498,OVC,ASun,103.08542038665264,93.8881985518406,9.19722183481204,32,True Conferences
79,103.99269474760872,102.83371596491256,1.1589787826961668,Pat,CUSA,99.55388704571826,102.25617278201845,-2.7022857363001975,30,True Conferences
19,107.91298472553312,106.83357351167987,1.079411213853234,SC,Sum,112.95081647957502,119.01168118744611,-6.06086470787109,32,True Conferences
353,108.13117963299464,107.19293712681475,0.9382425061798756,BW,Ivy,108.44265978680436,101.29127700017881,7.151382786625547,32,True Conferences
97,107.96218345471408,107.04373322656852,0.9184502281455452,BSth,Slnd,121.78380717509006,98.43908950087058,23.34471767421948,32,True Conferences
321,104.4153394215649,103.6023787714381,0.8129606501267972,ACC,SB,107.70985396579107,105.09248171637839,2.617372249412682,32,True Conferences
35,105.24946959968555,104.47169149128352,0.7777781084020603,SB,CUSA,99.34586495011536,107.54420915332261,-8.198344203207256,30,True Conferences
37,101.45997632604292,101.0168615160188,0.4431148100241131,WAC,Pat,99.76840304681187,102.3985965640401,-2.6301935172282356,32,True Conferences
299,104.1772669020621,103.983638403934,0.193628498128092,ACC,Amer,104.80052730275798,102.59216354085376,2.2083637619042236,30,True Conferences
223,105.5633446763785,105.3975226286067,0.16582204777181175,BE,SB,102.42875004325732,103.23267303341095,-0.8039229901536231,32,True Conferences
101,100.81544100330676,100.87876211696732,-0.0633211136605496,NEC,SWAC,110.60351551665208,91.56247704156658,19.0410384750855,32,True Conferences
339,105.01277709283728,105.37361931209388,-0.36084221925658255,MWC,Amer,100.36244362360804,115.6535899770482,-15.291146353440155,30,True Conferences
128,103.5192274349304,104.01916995077988,-0.499942515849483,OVC,SC,109.4606967082599,115.73960453010774,-6.278907821847838,32,True Conferences
346,103.48317614472091,103.98784000087954,-0.5046638561586292,WAC,ASun,111.33861864109619,111.25065949715291,0.08795914394328008,32,True Conferences
260,106.40417380950176,106.9922733101349,-0.5880995006331489,BE,MEAC,108.36388009616601,103.96136064047886,4.402519455687155,32,True Conferences
177,102.01149112191436,102.60667252630908,-0.5951814043946939,MEAC,WAC,121.65568993507239,88.0175292965458,33.638160638526585,30,True Conferences
135,106.66666530164696,107.32220764272633,-0.6555423410793537,A10,WCC,95.71983659245865,110.39376613296423,-14.673929540505583,32,True Conferences
334,104.37156769544676,105.0401180504549,-0.6685503550081222,B12,MAAC,110.30246940272605,102.0448449463815,8.257624456344544,30,True Conferences
114,104.18645012733838,105.03657900541532,-0.8501288780769443,A10,SB,90.22587999182767,119.95745190236259,-29.731571910534925,32,True Conferences
65,100.85622500792292,101.74867819934332,-0.892453191420401,OVC,A10,99.9715282900412,102.41436187971783,-2.4428335896766242,30,True Conferences
214,101.42148511544504,102.3475279715552,-0.9260428561101576,SEC,WCC,106.38564621137044,106.0836176941589,0.30202851721153934,32,True Conferences
191,106.76334236753844,107.69700071933728,-0.9336583517988544,CUSA,WAC,99.69001256470257,113.92187675292139,-14.231864188218822,30,True Conferences
205,105.08156770855156,106.0682682245648,-0.9867005160132294,MVC,MEAC,112.3968033894624,101.70881071687202,10.687992672590383,32,True Conferences
120,105.4425686076696,106.5261993014665,-1.0836306937969198,MAC,Horz,97.86595032797182,100.7893484489509,-2.923398120979087,30,True Conferences
224,108.56289175186352,109.6734594292324,-1.1105676773688913,WAC,BSky,118.59095048008163,98.875086136215,19.715864343866627,32,True Conferences
80,100.6173711752574,101.82410955830429,-1.2067383830468683,AE,Horz,95.07390951534175,91.1088879406037,3.96502157473806,30,True Conferences
213,104.53241675709992,105.81540188432844,-1.2829851272285282,ACC,CAA,108.48393368920073,92.3042743315976,16.17965935760313,30,True Conferences
267,105.76891924750308,107.14891629351214,-1.3799970460090665,MAAC,CUSA,96.70271232570973,106.03862143248305,-9.335909106773329,30,True Conferences
206,105.01304881665855,106.49893481130768,-1.4858859946491236,P12,Horz,108.47877501756216,99.39106075257631,9.087714264985848,30,True Conferences
327,96.07359928573544,97.63360601559862,-1.5600067298631757,WCC,A10,97.88464781070901,108.52141932505538,-10.636771514346364,30,True Conferences
122,98.46012753037007,100.0793465384576,-1.619219008087498,MAC,Sum,101.33080411404092,89.41822415949397,11.912579954546942,32,True Conferences
139,99.05438480533935,100.70814572719728,-1.6537609218579092,SEC,ASun,104.36765051884733,99.30766397545554,5.059986543391787,32,True Conferences
144,106.23390253884796,107.89556220148084,-1.6616596626328717,Amer,BSth,105.10448904333164,111.4837773641812,-6.379288320849554,32,True Conferences
343,107.70259650519856,109.49776785758016,-1.795171352381601,Pat,ACC,110.46243002324395,116.08663403980741,-5.6242040165634535,30,True Conferences
362,103.87960511971178,105.6833209112943,-1.803715791582519,BW,MAAC,97.62734763809195,106.03817125612015,-8.410823618028203,30,True Conferences
112,106.980557357668,108.84893083300705,-1.8683734753390553,Slnd,MAAC,109.09669298066977,111.97118792821098,-2.8744949475412085,30,True Conferences
124,99.75536388790536,101.76754348718696,-2.0121795992815947,ACC,AE,95.43978399131231,115.53463284599304,-20.094848854680734,30,True Conferences
11,104.08821663277335,106.206125686579,-2.117909053805633,Amer,SB,99.68503790312785,107.7074903115109,-8.022452408383046,32,True Conferences
